pid,lot_frontage,lot_area,has_alley,is_lot_shape_regluar,is_land_countour_hls,is_land_slope_mod,overall_qual,mas_vnr_area,exter_qual_Ex_Gd,bsmt_qual_Ex_Gd,bsmt_cond_is_TA_Gd_Ex,has_bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,is_heating_qc_Ex,has_central_air,electrical_is_SBrkr,1st_flr_sf,2nd_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_qual_Ex_Gd,totrms_abvgrd,is_functional,has_fireplace,fireplace_qu_Ex_Gd,garage_type_Attchd_BuiltIn,garage_cars,garage_area,garage_qual_Ex_Gd_TA,garage_cond_Ex_Gd_TA,is_fully_paved_drive,has_fence,has_misc_feature,saleprice,ms_subclass_group_1,ms_subclass_group_2,ms_zoning_RL,ms_zoning_FV,lot_config_Inside,lot_config_Corner,neighborhood_group_1,neighborhood_group_2,neighborhood_group_3,bldg_type_1Fam,bldg_type_TwnhsE,house_style_2Story,house_style_1Story,home_age,home_has_remodel,mas_vnr_type_Stone,mas_vnr_type_BrkFace,has_basement,roof_style_Gable,roof_style_Hip,exterior_has_VinylSd,exterior_has_MetalSd,exterior_has_HdBoard,exterior_has_Wd_Sdng,exterior_has_Plywood,foundation_PConc,foundation_CBlock,bsmt_GLQ_sf,bsmt_ALQ_sf,bsmt_BLQ_sf,bsmt_LwQ_sf,bsmt_Rec_sf,has_2nd_flr,total_full_baths,total_baths,garage_new_2006,has_garage,garage_finish_RFn,garage_finish_Unf,garage_finish_Fin,all_porch_sf,has_porch,sold_premium_month,yr_sold_2006,yr_sold_2007,yr_sold_2008,yr_sold_2009,sale_type_WD,sale_type_New
527401160,60.0,9000,0,1,0,0,5,0.0,0,1,1,0,896.0,896.0,0,1,1,896,896,1792,2,4,0,8,1,0,0,0,0.0,0.0,0,0,1,1,1,136000,1,0,1,0,0,0,1,0,0,0,0,1,0,36,1,0,0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,4.0,0,0,0,0,0,77,1,1,0,0,0,1,0,0
528180080,48.0,5911,0,1,0,0,9,278.0,1,1,1,0,1088.0,1560.0,1,1,1,1565,0,1565,2,2,1,6,1,1,1,1,2.0,556.0,1,1,1,1,1,282500,0,1,1,0,1,0,0,0,1,0,1,0,1,5,1,0,1,1,0,1,0,1,0,0,0,1,0,472.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,252,1,0,1,0,0,0,0,0
528445060,73.0,8987,0,1,0,0,8,226.0,1,1,1,0,1595.0,1595.0,1,1,1,1595,0,1595,2,2,1,6,1,1,1,1,3.0,880.0,1,1,1,1,1,221500,0,1,1,0,1,0,0,1,0,1,0,0,1,5,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,144,1,0,0,0,0,0,0,0
909452102,69.05520046484602,17871,0,0,0,0,4,0.0,0,1,1,0,1680.0,1680.0,0,1,1,1680,0,1680,2,4,1,7,1,0,0,1,2.0,628.0,1,1,1,1,1,170000,0,1,1,0,1,0,0,1,0,1,0,0,1,15,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,152,1,1,0,1,0,0,0,0
535402270,77.0,11500,0,0,0,0,6,0.0,0,0,0,0,108.0,1040.0,0,1,1,1040,0,1040,1,3,0,6,0,1,0,1,2.0,480.0,1,1,1,0,1,163000,0,1,1,0,1,0,1,0,0,1,0,0,1,43,1,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0.0,872.0,0.0,60.0,0,2.0,2.0,0,1,1,0,0,156,1,0,0,0,0,1,0,0
528364110,65.0,12257,0,0,0,0,8,513.0,1,1,1,1,1198.0,1318.0,1,1,1,1328,1203,2531,2,4,1,9,1,1,0,1,3.0,752.0,1,1,1,1,1,290000,0,1,1,0,1,0,0,0,1,1,0,1,0,15,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,64.0,0.0,56.0,0.0,1,2.0,3.0,0,1,1,0,0,320,1,1,0,1,0,0,0,0
528376010,82.0,9044,0,0,0,0,8,526.0,1,1,1,0,100.0,1325.0,1,1,1,1335,1203,2538,2,4,1,8,1,1,0,1,3.0,933.0,1,1,1,1,1,330000,0,1,1,0,1,0,0,0,1,1,0,1,0,14,0,0,1,1,1,0,1,0,0,0,0,1,0,1225.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,290,1,0,0,1,0,0,0,0
527450280,21.0,1680,0,1,0,0,6,504.0,0,0,1,0,229.0,483.0,0,1,1,483,504,987,1,2,0,5,1,0,0,0,1.0,264.0,1,1,1,1,1,111000,1,0,0,0,1,0,1,0,0,0,0,1,0,37,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,254.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
907254050,45.0,9468,0,0,0,0,6,148.0,0,1,1,1,201.0,840.0,1,1,1,840,915,1755,2,3,0,7,1,1,0,1,2.0,530.0,1,1,1,1,1,214000,0,1,1,0,0,0,0,1,0,1,0,1,0,11,1,0,1,1,1,0,1,0,0,0,0,1,0,639.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,249,1,1,1,0,0,0,0,0
535302130,102.0,9373,0,0,0,0,5,84.0,0,0,1,0,456.0,1152.0,0,1,1,1152,0,1152,1,3,0,6,1,0,0,0,2.0,636.0,1,1,1,1,1,137500,0,1,1,0,0,1,1,0,0,1,0,0,1,57,1,0,1,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,196.0,500.0,0,1.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
527364030,70.0,7000,0,1,0,0,7,0.0,1,1,1,1,304.0,926.0,1,1,1,1016,868,1884,2,3,1,7,1,1,1,1,2.0,581.0,1,1,1,1,1,240900,0,1,0,1,1,0,0,1,0,1,0,1,0,7,1,0,0,1,1,0,0,0,0,0,0,1,0,622.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,35,1,1,0,0,0,1,0,0
533130020,107.0,10186,0,0,0,0,7,0.0,1,1,1,0,76.0,750.0,1,1,1,1061,862,1923,2,3,1,8,1,1,0,1,2.0,564.0,1,1,1,1,1,190000,0,1,1,0,1,0,0,0,1,1,0,1,0,18,1,0,0,1,1,0,0,0,1,0,0,1,0,674.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,279,1,1,0,0,0,0,0,0
907250070,90.0,11664,0,1,0,0,7,0.0,1,1,1,1,335.0,1569.0,1,1,1,1611,0,1611,2,3,1,6,1,0,0,1,3.0,1231.0,1,1,1,1,1,250000,0,1,1,0,0,1,0,1,0,1,0,0,1,8,1,0,0,1,0,1,1,0,0,0,0,1,0,1234.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,355,1,1,0,0,0,1,0,0
533252130,90.0,10768,0,0,0,0,5,0.0,1,1,1,1,280.0,1437.0,0,1,1,1437,0,1437,2,3,1,6,1,1,0,1,2.0,528.0,1,1,1,1,1,218000,0,1,1,0,0,1,0,1,0,1,0,0,1,34,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,1157.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,201,1,1,0,1,0,0,0,0
534151180,78.0,10530,0,1,0,0,7,194.0,1,1,1,0,329.0,1148.0,1,1,1,1091,984,2075,2,3,1,8,1,1,1,1,2.0,473.0,1,1,1,1,1,255000,0,1,1,0,1,0,0,1,0,1,0,1,0,17,1,0,1,1,1,0,0,1,0,0,0,1,0,819.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,1,0,321,1,1,0,1,0,0,0,0
527108020,50.0,14859,0,0,1,0,7,27.0,1,1,1,0,1670.0,1670.0,1,1,1,1670,0,1670,2,3,1,7,1,1,1,1,3.0,690.0,1,1,1,1,1,240000,0,1,1,0,0,0,0,1,0,1,0,0,1,4,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,1,0,0,204,1,1,1,0,0,0,0,1
906378150,93.0,10481,0,0,0,0,8,0.0,1,1,1,1,2140.0,2140.0,1,1,1,2140,0,2140,2,3,1,8,1,0,0,1,3.0,894.0,1,1,1,1,1,360000,0,1,1,0,1,0,0,1,0,1,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,1,1,0,0,1,168,1,1,0,1,0,0,0,1
534403080,85.0,9350,0,1,0,0,5,0.0,0,0,1,1,586.0,1219.0,0,1,1,1265,0,1265,2,3,1,6,1,1,1,1,2.0,502.0,1,1,1,0,1,179900,1,0,1,0,1,0,1,0,0,1,0,0,0,45,0,0,0,1,1,0,0,0,0,0,0,1,0,0.0,633.0,0.0,0.0,0.0,0,2.0,3.0,0,1,1,0,0,188,1,0,0,0,1,0,0,0
904101070,138.0,18030,0,0,0,0,5,0.0,0,0,1,0,977.0,1598.0,0,1,1,1636,971,3086,3,3,1,12,0,1,1,0,0.0,0.0,0,0,1,0,1,200500,1,0,1,0,1,0,0,1,0,1,0,0,0,64,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,469.0,0.0,152.0,1,3.0,3.0,0,0,0,0,0,122,1,0,0,1,0,0,0,0
902205030,50.0,5925,0,1,0,0,3,0.0,0,0,1,0,600.0,600.0,0,0,1,600,368,968,1,2,0,6,1,0,0,0,0.0,0.0,0,0,1,0,1,37900,1,0,0,0,1,0,1,0,0,1,0,0,0,100,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
916455050,69.05520046484602,6718,0,0,0,0,8,86.0,1,1,1,1,1017.0,1267.0,1,1,1,1312,0,1312,2,2,1,5,1,0,0,1,2.0,471.0,1,1,1,1,1,180500,0,1,1,0,1,0,0,1,0,1,0,0,1,9,1,0,1,1,1,0,1,0,0,0,0,1,0,250.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,284,1,1,0,1,0,0,0,0
527105140,69.05520046484602,12394,0,0,0,0,7,0.0,1,1,1,1,847.0,847.0,1,1,1,847,886,1733,2,3,1,7,1,1,1,1,2.0,433.0,1,1,1,1,1,225000,0,1,1,0,0,1,0,1,0,1,0,1,0,7,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,148,1,0,0,1,0,0,0,0
910200110,50.0,7000,0,1,0,0,6,0.0,0,0,1,0,345.0,720.0,0,1,0,720,495,1215,1,3,1,6,1,0,0,0,2.0,720.0,1,1,1,0,1,141000,1,0,0,0,0,1,0,0,0,1,0,0,0,70,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,375.0,0.0,0.0,0.0,1,1.0,1.0,0,1,0,0,1,30,1,0,0,1,0,0,0,0
528120030,87.0,10367,0,0,0,0,9,284.0,1,1,1,1,724.0,1739.0,1,1,1,1743,0,1743,2,3,1,8,1,1,1,1,3.0,927.0,1,1,1,1,1,335000,0,1,1,0,1,0,0,0,1,1,0,0,1,2,1,1,0,1,0,1,1,0,0,0,0,1,0,1015.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,1,0,0,213,1,1,0,0,0,1,0,0
907200280,38.0,15240,0,0,0,0,5,0.0,1,1,1,0,140.0,1026.0,1,1,1,1026,0,1026,1,3,0,5,1,0,0,1,1.0,308.0,1,1,1,0,1,150000,0,1,1,0,0,0,0,1,0,1,0,0,1,33,0,0,0,1,1,0,0,0,0,0,0,0,1,198.0,0.0,0.0,0.0,688.0,0,2.0,3.0,0,1,0,1,0,401,1,1,0,0,0,0,0,0
533350050,68.0,50271,0,0,0,0,9,0.0,1,1,1,1,32.0,1842.0,0,1,1,1842,0,1842,0,0,1,5,1,1,1,1,3.0,894.0,1,1,1,1,1,385000,0,1,1,0,1,0,0,1,0,1,0,0,1,29,0,0,0,1,1,0,0,0,0,0,0,0,1,1810.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0,1,0,0,1,929,1,1,1,0,0,0,0,0
535125090,85.0,13600,0,1,0,0,7,176.0,0,0,1,0,314.0,768.0,0,1,1,1186,800,1986,2,3,0,7,1,1,0,1,2.0,486.0,1,1,1,1,1,205000,0,1,1,0,1,0,1,0,0,1,0,1,0,45,0,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,454.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,231,1,0,0,0,0,1,0,0
906380190,64.0,6762,0,1,0,0,7,24.0,1,1,1,1,501.0,1187.0,1,1,1,1208,0,1208,2,2,1,6,1,0,0,1,2.0,632.0,1,1,1,1,1,206000,0,1,1,0,1,0,0,1,0,1,0,0,1,4,1,1,0,1,1,0,1,0,0,0,0,1,0,686.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,1,0,0,166,1,0,0,0,0,0,0,0
907414060,63.0,8500,0,1,0,0,7,106.0,1,1,1,1,1422.0,1422.0,1,1,1,1422,0,1422,2,3,1,7,1,0,0,1,2.0,626.0,1,1,1,1,1,179600,0,1,1,0,0,0,0,1,0,1,0,0,1,6,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,252,1,1,0,1,0,0,0,0
908102330,67.0,8877,0,1,0,0,4,0.0,0,0,0,0,0.0,836.0,0,1,0,1220,0,1220,1,2,0,6,1,0,0,0,2.0,396.0,1,1,1,1,1,102000,0,1,1,0,1,0,1,0,0,1,0,0,1,59,1,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,836.0,0.0,0,1.0,1.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
527326130,69.05520046484602,15611,0,0,0,0,5,0.0,0,1,1,1,266.0,1126.0,0,1,1,1126,0,1126,2,3,1,6,1,0,0,1,2.0,540.0,1,1,1,1,1,175000,0,1,1,0,0,1,0,1,0,1,0,0,1,33,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,767.0,0.0,93.0,0.0,0,2.0,3.0,0,1,1,0,0,180,1,0,0,0,1,0,0,0
535327210,70.0,13300,0,1,0,0,5,0.0,0,0,1,0,521.0,1015.0,0,1,1,1384,0,1384,1,2,0,6,0,0,0,1,2.0,896.0,1,1,1,1,0,159000,0,1,1,0,1,0,1,0,0,1,0,0,1,54,0,0,0,1,0,1,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,494.0,0,2.0,2.0,0,1,0,1,0,398,1,1,1,0,0,0,0,0
908103280,65.0,6500,0,1,0,0,6,84.0,0,0,1,0,94.0,1127.0,0,1,1,1127,0,1127,1,3,0,6,1,1,0,0,2.0,480.0,1,1,1,1,1,135000,0,1,1,0,1,0,1,0,0,1,0,0,1,34,1,0,1,1,0,1,0,0,1,0,1,0,1,0.0,0.0,1033.0,0.0,0.0,0,1.0,3.0,0,1,0,1,0,138,1,0,0,0,1,0,0,0
905452140,75.0,9525,0,1,0,0,6,0.0,0,0,0,0,550.0,994.0,0,1,1,1216,639,1855,2,4,0,7,1,0,0,1,1.0,325.0,1,1,1,1,1,136900,1,0,1,0,1,0,1,0,0,1,0,0,0,56,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,444.0,1,2.0,2.0,0,1,0,1,0,182,1,0,1,0,0,0,0,0
532378160,65.0,6993,0,1,0,0,5,0.0,0,0,1,0,447.0,912.0,0,1,1,1236,0,1236,1,3,0,6,1,1,0,1,1.0,288.0,1,1,1,1,1,135000,0,1,1,0,1,0,1,0,0,1,0,0,1,49,0,0,0,1,1,0,0,0,1,0,1,0,1,0.0,0.0,465.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
528315090,82.0,9430,0,1,0,0,8,673.0,1,1,1,1,89.0,1252.0,1,1,1,1268,1097,2365,2,3,1,8,1,1,1,1,3.0,856.0,1,1,1,1,1,337000,0,1,1,0,1,0,0,0,1,1,0,1,0,11,1,0,1,1,1,0,1,0,0,0,0,1,0,1163.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,308,1,1,0,0,0,1,0,0
534128210,69.05520046484602,11029,0,0,0,0,6,220.0,0,0,1,1,435.0,1054.0,0,1,1,1512,1142,2654,2,4,1,9,1,1,1,1,2.0,619.0,1,1,1,1,1,250000,0,1,1,0,0,1,0,1,0,1,0,1,0,42,0,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,619.0,0.0,0.0,1,3.0,4.0,0,1,0,1,0,287,1,1,1,0,0,0,0,0
527380240,69.05520046484602,14311,0,0,0,0,8,402.0,1,1,1,0,213.0,1236.0,1,1,1,1236,1104,2340,2,4,1,9,1,1,1,1,3.0,787.0,1,1,1,0,1,306000,0,1,1,0,0,0,0,1,0,1,0,1,0,14,1,0,1,1,1,0,1,0,0,0,0,1,0,1023.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,590,1,1,0,0,1,0,0,0
533212150,34.0,3604,1,1,0,0,7,0.0,1,1,1,0,689.0,689.0,1,1,1,703,689,1392,2,2,1,5,1,0,0,0,2.0,540.0,1,1,1,1,1,146000,1,0,0,1,0,1,0,1,0,0,1,1,0,3,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,1,1,0,1,0,102,1,0,0,0,1,0,0,0
903457040,60.0,10320,1,1,0,0,6,0.0,0,0,0,0,763.0,1138.0,0,1,1,1138,1042,2180,1,3,0,7,1,1,1,0,2.0,720.0,1,1,0,1,1,161000,1,0,0,0,1,0,0,0,0,1,0,0,0,95,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,375.0,0.0,1,1.0,2.0,1,1,0,1,0,170,1,0,0,1,0,0,0,0
534152050,69.05520046484602,10603,0,0,0,0,6,28.0,0,0,1,1,410.0,1610.0,0,1,1,1610,0,1610,2,3,1,6,1,1,0,1,2.0,480.0,1,1,1,1,1,205000,0,1,1,0,1,0,0,1,0,1,0,0,1,33,0,0,1,1,1,0,0,0,0,0,1,1,0,0.0,1200.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,236,1,0,0,0,0,0,0,0
916226030,42.0,4084,0,0,0,0,7,340.0,1,1,1,1,384.0,1277.0,0,1,1,1501,0,1501,2,2,1,6,1,1,0,1,2.0,512.0,1,1,1,1,1,241500,0,1,1,0,1,0,0,1,0,0,1,0,1,24,1,0,1,1,1,0,1,0,0,0,0,0,1,893.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,0,0,1,240,1,1,0,0,1,0,0,0
905101200,61.0,7943,0,1,0,0,4,192.0,0,0,1,1,126.0,1029.0,0,1,1,1029,0,1029,1,3,0,5,1,0,0,1,1.0,261.0,1,1,1,1,1,118500,0,1,1,0,1,0,1,0,0,1,0,0,1,49,1,0,0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,903.0,0,2.0,2.0,0,1,0,1,0,103,1,0,0,1,0,0,0,0
904101040,92.0,6930,0,0,0,0,5,120.0,0,0,1,1,468.0,1062.0,1,1,0,1352,0,1352,1,3,1,6,0,0,0,1,1.0,288.0,1,1,1,1,1,130000,1,0,1,0,1,0,0,1,0,1,0,0,0,52,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,0.0,300.0,0.0,294.0,0,1.0,2.0,0,1,0,1,0,462,1,1,1,0,0,0,0,0
902128160,60.0,7200,0,1,0,0,5,279.0,0,0,1,0,808.0,808.0,1,1,1,1072,0,1072,1,2,0,5,1,1,1,0,2.0,379.0,1,1,1,1,1,130000,0,0,0,0,1,0,1,0,0,1,0,0,1,70,0,1,0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
527214060,82.0,16052,0,0,0,0,10,734.0,1,1,1,0,644.0,1850.0,1,1,1,1850,848,2698,2,4,1,11,1,1,1,1,3.0,736.0,1,1,1,1,1,535000,0,1,1,0,0,0,0,0,1,1,0,1,0,4,1,1,0,1,0,1,1,0,0,0,0,1,0,1206.0,0.0,0.0,0.0,0.0,1,3.0,4.0,1,1,1,0,0,250,1,1,1,0,0,0,0,1
532378180,65.0,7150,0,1,0,0,5,60.0,0,0,1,0,182.0,912.0,0,1,1,912,0,912,1,3,0,6,1,0,0,1,1.0,252.0,1,1,1,1,1,123000,0,1,1,0,1,0,1,0,0,1,0,0,1,48,1,0,1,1,1,0,1,0,0,0,0,0,1,0.0,0.0,590.0,140.0,0.0,0,1.0,2.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
908201110,65.0,6012,0,1,0,0,4,0.0,0,0,0,0,0.0,0.0,0,0,1,1152,0,1152,2,2,0,6,1,0,0,0,0.0,0.0,0,0,0,1,1,82000,1,0,1,0,0,1,1,0,0,0,0,0,1,55,1,0,0,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
902300260,53.0,5350,0,1,0,0,7,0.0,0,0,1,0,508.0,624.0,1,1,1,730,720,1450,1,3,0,7,1,0,0,0,1.0,288.0,1,1,1,0,1,132000,0,1,0,0,0,1,1,0,0,1,0,1,0,90,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,116.0,0.0,0.0,1,1.0,1.0,0,1,0,1,0,192,1,0,0,0,1,0,0,0
535376100,60.0,5400,0,1,0,0,5,0.0,0,0,1,0,1073.0,1073.0,1,1,1,1073,0,1073,1,2,0,4,1,0,0,0,1.0,326.0,1,1,1,1,1,108480,0,0,1,0,0,1,1,0,0,1,0,0,1,89,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,112,1,1,1,0,0,0,0,0
905107220,69.05520046484602,9535,0,0,0,0,5,450.0,0,0,1,0,0.0,1176.0,0,1,1,1458,0,1458,1,3,0,7,1,1,0,1,2.0,512.0,1,1,1,0,1,165000,0,1,1,0,1,0,1,0,0,1,0,0,1,43,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,194.0,982.0,0.0,0,2.0,3.0,0,1,0,1,0,284,1,1,1,0,0,0,0,0
531376060,65.0,7441,0,0,0,0,7,170.0,1,1,1,0,1461.0,1461.0,1,1,1,1486,0,1486,2,3,1,7,1,0,0,1,2.0,566.0,1,1,1,1,1,181000,0,1,1,0,1,0,0,1,0,1,0,0,1,4,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,1,0,0,32,1,1,0,1,0,0,0,0
905200260,88.0,15400,0,1,0,0,5,0.0,0,0,1,0,552.0,552.0,0,1,1,904,611,1774,2,4,0,8,1,1,0,1,1.0,384.0,1,1,1,1,1,165000,1,0,1,0,1,0,1,0,0,1,0,0,0,49,1,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,2.0,0,1,0,1,0,330,1,1,0,0,0,1,0,0
924100050,68.0,10544,0,0,0,1,5,0.0,0,0,1,1,388.0,864.0,0,1,1,864,615,1479,2,5,0,8,1,0,0,1,1.0,275.0,1,1,1,1,1,161000,1,0,1,0,1,0,1,0,0,1,0,0,0,41,1,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0.0,476.0,0.0,0.0,1,2.0,2.0,0,1,0,0,1,567,1,0,0,0,0,0,0,0
528445010,85.0,10936,0,1,0,0,8,60.0,1,1,1,0,1504.0,1504.0,1,1,1,1504,0,1504,2,3,1,7,1,0,0,1,2.0,510.0,1,1,1,1,1,199000,0,1,1,0,0,1,0,1,0,1,0,0,1,4,1,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,0,0,1,144,1,1,1,0,0,0,0,1
916455170,80.0,11316,0,1,0,0,7,44.0,1,1,1,0,193.0,817.0,1,1,1,824,1070,1894,2,4,1,8,1,1,1,1,2.0,510.0,1,1,1,1,1,214900,0,1,1,0,0,1,0,1,0,1,0,1,0,8,0,0,1,1,1,0,1,0,0,0,0,1,0,624.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,40,1,0,0,0,0,0,0,0
528456200,72.0,8640,0,1,0,0,8,0.0,1,1,1,0,1254.0,1278.0,1,1,1,1278,0,1278,2,2,1,5,1,0,0,1,2.0,584.0,1,1,1,1,1,198600,0,1,0,1,1,0,0,1,0,1,0,0,1,4,1,0,0,1,1,0,1,0,0,0,0,1,0,24.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,1,0,0,60,1,0,1,0,0,0,0,1
528348010,93.0,12090,0,1,0,0,8,650.0,1,1,1,0,1141.0,1141.0,0,1,1,1165,1098,2263,2,4,1,10,1,1,0,1,2.0,420.0,1,1,1,1,1,258000,0,1,1,0,0,1,0,0,1,1,0,1,0,12,1,0,1,1,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,267,1,1,1,0,0,0,0,0
528290090,69.05520046484602,7750,0,1,0,0,7,0.0,1,1,1,0,707.0,707.0,1,1,1,707,707,1414,2,3,1,6,1,1,1,1,2.0,403.0,1,1,1,1,1,176000,0,1,1,0,1,0,0,1,0,1,0,1,0,8,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,135,1,0,0,0,1,0,0,0
534403040,85.0,9350,0,1,0,0,6,108.0,0,1,1,1,452.0,1302.0,1,1,1,1302,0,1302,2,3,1,7,0,0,0,1,1.0,309.0,1,1,1,0,1,158000,1,0,1,0,1,0,1,0,0,1,0,0,0,46,0,0,1,1,0,1,0,0,1,0,0,0,1,0.0,580.0,0.0,270.0,0.0,0,2.0,3.0,0,1,1,0,0,333,1,0,0,1,0,0,0,0
528240060,69.05520046484602,7750,0,1,0,0,8,0.0,1,1,1,0,55.0,408.0,1,1,1,779,640,1419,2,3,1,7,1,1,0,1,2.0,527.0,1,1,1,1,1,184100,1,0,1,0,1,0,0,1,0,1,0,0,0,8,1,0,0,1,0,1,1,0,0,0,0,1,0,353.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,120,1,0,0,0,0,1,0,0
527357020,128.0,13001,0,0,0,0,6,176.0,0,0,1,1,1012.0,1625.0,0,1,1,1220,0,1220,2,2,0,6,1,1,0,1,2.0,944.0,1,1,1,1,1,170000,0,1,1,0,1,0,0,1,0,1,0,0,1,39,1,0,1,1,0,1,0,0,1,0,0,0,1,0.0,492.0,121.0,0.0,0.0,0,2.0,3.0,0,1,0,1,0,249,1,1,0,1,0,0,0,0
909452050,69.05520046484602,13607,0,0,0,0,6,242.0,0,0,1,0,118.0,572.0,0,1,1,1182,800,1982,2,3,0,6,1,1,0,1,2.0,501.0,1,1,1,1,0,208000,1,0,1,0,1,0,0,1,0,1,0,0,0,24,1,0,1,1,1,0,1,0,0,0,0,0,1,0.0,454.0,0.0,0.0,0.0,1,3.0,4.0,0,1,0,0,1,512,1,0,0,0,0,1,0,0
907290210,69.05520046484602,4435,0,1,0,0,6,170.0,1,1,1,1,163.0,848.0,1,1,1,848,0,848,1,1,1,4,1,0,0,1,2.0,420.0,1,1,1,1,1,140000,0,1,0,0,1,0,0,1,0,0,1,0,1,7,1,0,1,1,1,0,1,0,0,0,0,1,0,685.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,140,1,0,0,0,0,1,0,0
